p_theta	p_rho	p_npop	p_ej_time_pop_2_1	p_init_size_pop_0	s_segs_1	s_segs_2	s_segs	s_pi_1	s_pi_2	s_theta_pi	s_theta_w_1	s_theta_w_2	s_theta_w	s_tajimasD_1	s_tajimasD_2	s_tajimasD	s_ZnS_1	s_ZnS_2	s_ZnS	s_fst	s_perc_shared_1_2	s_perc_private_1_2	s_perc_fixed_dif_1_2	s_pairwise_fst_1_2	s_FayWuH_1	s_FayWuH_2	s_FayWuH	s_dvk_1	s_dvh_1	s_dvk_2	s_dvh_2	s_dvk	s_dvh	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.000000e+01	2.000000e+01	64	1.340000e+01	8.666667e+00	2.219697e+01	1.313869e+01	8.759124e+00	2.119291e+01	1.259912e-01	-6.594624e-02	2.189014e-01	2.850300e-01	2.089985e-01	2.029295e-01	4.811912e-01	0.000000e+00	7.812500e-01	2.187500e-01	4.811912e-01	-1.975256e+00	-7.175585e+00	3.238255e-01	6.000000e+00	8.333333e-01	6.000000e+00	8.333333e-01	1.200000e+01	9.166667e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.200000e+01	3.000000e+00	41	9.066667e+00	1.466667e+00	1.530303e+01	9.635036e+00	1.313869e+00	1.357671e+01	-3.699237e-01	6.003056e-01	5.796847e-01	3.236845e-01	3.666667e-01	3.216014e-01	6.359447e-01	0.000000e+00	6.097561e-01	3.902439e-01	6.359447e-01	-3.323673e+00	-1.899225e+01	6.134175e-01	6.000000e+00	8.333333e-01	4.000000e+00	6.666667e-01	1.000000e+01	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.500000e+01	1.200000e+01	69	1.020000e+01	5.800000e+00	2.727273e+01	1.094891e+01	5.255474e+00	2.284861e+01	-4.308811e-01	6.303072e-01	8.962123e-01	3.182333e-01	4.000000e-01	3.561004e-01	6.883117e-01	0.000000e+00	5.362319e-01	4.637681e-01	6.883117e-01	-7.140883e+00	-1.131669e+01	5.694887e-01	5.000000e+00	7.777778e-01	4.000000e+00	7.222222e-01	9.000000e+00	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.700000e+01	1.100000e+01	61	1.320000e+01	5.733333e+00	2.484848e+01	1.182482e+01	4.817518e+00	2.019950e+01	7.344178e-01	1.149704e+00	1.062143e+00	2.960913e-01	5.581818e-01	3.240024e-01	5.983027e-01	0.000000e+00	6.229508e-01	3.770492e-01	5.983027e-01	-2.310577e+00	-1.799639e+01	3.736943e-01	6.000000e+00	8.333333e-01	4.000000e+00	7.222222e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.700000e+01	3.000000e+00	40	8.800000e+00	1.200000e+00	1.736364e+01	7.445255e+00	1.313869e+00	1.324557e+01	1.128666e+00	-4.473615e-01	1.416083e+00	5.323529e-01	8.000000e-02	4.430309e-01	6.938776e-01	0.000000e+00	5.000000e-01	5.000000e-01	6.938776e-01	-5.334212e+00	-2.497610e+01	5.959121e-01	3.000000e+00	6.111111e-01	4.000000e+00	7.222222e-01	7.000000e+00	8.333333e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.300000e+01	1.800000e+01	53	1.113333e+01	7.066667e+00	1.822727e+01	1.007299e+01	7.883212e+00	1.755038e+01	6.611987e-01	-6.441921e-01	1.773142e-01	3.543083e-01	3.358007e-01	2.167770e-01	4.790076e-01	0.000000e+00	7.735849e-01	2.264151e-01	4.790076e-01	-1.832679e+00	-3.968766e+00	8.327483e-01	4.000000e+00	7.222222e-01	5.000000e+00	7.777778e-01	9.000000e+00	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.000000e+01	9.000000e+00	57	1.033333e+01	4.133333e+00	2.501515e+01	8.759124e+00	3.941606e+00	1.887494e+01	1.122821e+00	2.897146e-01	1.498623e+00	4.744211e-01	2.631944e-01	4.222473e-01	6.926346e-01	0.000000e+00	5.087719e-01	4.912281e-01	6.926346e-01	-5.277910e+00	-1.943433e+01	5.494878e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.900000e+01	9.000000e+00	45	8.266667e+00	3.866667e+00	1.730303e+01	8.321168e+00	3.941606e+00	1.490127e+01	-4.083149e-02	-1.132387e-01	7.372184e-01	2.774334e-01	2.217361e-01	3.005405e-01	6.293279e-01	0.000000e+00	6.222222e-01	3.777778e-01	6.293279e-01	-2.109613e+00	-1.477940e+01	4.768677e-01	5.000000e+00	7.777778e-01	6.000000e+00	8.333333e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.900000e+01	7.000000e+00	48	7.466667e+00	3.133333e+00	1.922727e+01	8.321168e+00	3.065693e+00	1.589469e+01	-6.401794e-01	1.284072e-01	9.610283e-01	4.904743e-01	4.057143e-01	3.896658e-01	7.066421e-01	0.000000e+00	5.416667e-01	4.583333e-01	7.066421e-01	-4.901748e+00	-1.686657e+01	5.325478e-01	4.000000e+00	7.222222e-01	4.000000e+00	6.666667e-01	8.000000e+00	8.472222e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.500000e+01	6.000000e+00	50	7.000000e+00	2.000000e+00	2.122727e+01	6.569343e+00	2.627737e+00	1.655696e+01	4.040731e-01	-1.367324e+00	1.294564e+00	4.105714e-01	4.240000e-01	4.531656e-01	7.731092e-01	0.000000e+00	4.200000e-01	5.800000e-01	7.731092e-01	-6.400003e+00	-2.629093e+01	4.351020e-01	6.000000e+00	8.333333e-01	4.000000e+00	6.666667e-01	1.000000e+01	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.000000e+01	9.000000e+00	44	9.666667e+00	3.466667e+00	1.671212e+01	8.759124e+00	3.941606e+00	1.457013e+01	6.473144e-01	-7.176687e-01	6.719104e-01	3.734737e-01	1.838889e-01	2.838616e-01	5.861345e-01	0.000000e+00	6.590909e-01	3.409091e-01	5.861345e-01	-2.727908e+00	-1.128820e+01	4.979202e-01	6.000000e+00	8.333333e-01	6.000000e+00	8.333333e-01	1.200000e+01	9.166667e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.500000e+01	1.800000e+01	59	1.006667e+01	8.200000e+00	2.215152e+01	1.094891e+01	7.883212e+00	1.953722e+01	-5.075942e-01	2.499220e-01	6.169997e-01	2.923704e-01	2.711275e-01	2.602019e-01	5.664557e-01	0.000000e+00	7.288136e-01	2.711864e-01	5.664557e-01	-3.400421e+00	-6.245927e+00	6.888238e-01	5.000000e+00	7.777778e-01	6.000000e+00	8.333333e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.000000e+01	1.400000e+01	53	1.300000e+01	4.866667e+00	2.169697e+01	1.313869e+01	6.131387e+00	1.755038e+01	-6.686686e-02	-1.266604e+00	1.086214e+00	3.733793e-01	5.345055e-01	3.156312e-01	5.670436e-01	0.000000e+00	8.301887e-01	1.698113e-01	5.670436e-01	-2.592523e+00	-8.566009e+00	6.710792e-01	6.000000e+00	8.333333e-01	3.000000e+00	5.000000e-01	9.000000e+00	8.333333e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.700000e+01	1.300000e+01	48	6.266667e+00	6.400000e+00	1.924242e+01	7.445255e+00	5.693431e+00	1.589469e+01	-9.819071e-01	7.587575e-01	9.653976e-01	3.795956e-01	5.046154e-01	3.495414e-01	6.513761e-01	0.000000e+00	6.250000e-01	3.750000e-01	6.513761e-01	-4.376790e+00	-9.550391e+00	6.363778e-01	4.000000e+00	6.666667e-01	4.000000e+00	6.666667e-01	8.000000e+00	8.333333e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.100000e+01	1.200000e+01	58	8.533333e+00	4.666667e+00	2.154545e+01	9.197080e+00	5.255474e+00	1.920608e+01	-4.517638e-01	-6.815654e-01	5.613819e-01	2.271124e-01	2.122727e-01	3.056931e-01	6.748768e-01	0.000000e+00	5.689655e-01	4.310345e-01	6.748768e-01	-6.247086e+00	-8.924542e+00	5.544868e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.500000e+01	6.000000e+00	39	1.126667e+01	2.733333e+00	1.390909e+01	1.094891e+01	2.627737e+00	1.291443e+01	1.828235e-01	2.300072e-01	3.504666e-01	2.768028e-01	3.053333e-01	2.382658e-01	4.750000e-01	0.000000e+00	7.948718e-01	2.051282e-01	4.750000e-01	-2.088830e+00	-8.922981e+00	4.148773e-01	6.000000e+00	8.333333e-01	4.000000e+00	7.222222e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.600000e+01	7.000000e+00	52	1.193333e+01	3.000000e+00	1.939394e+01	1.138686e+01	3.065693e+00	1.721924e+01	3.027076e-01	-1.247120e-01	5.803026e-01	2.689368e-01	3.153571e-01	2.823868e-01	5.942029e-01	0.000000e+00	6.346154e-01	3.653846e-01	5.942029e-01	-3.047467e+00	-1.743351e+01	2.484643e-01	5.000000e+00	7.777778e-01	4.000000e+00	6.666667e-01	9.000000e+00	8.611111e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.800000e+01	4.000000e+00	50	1.186667e+01	2.266667e+00	1.957576e+01	1.226277e+01	1.751825e+00	1.655696e+01	-2.042129e-01	1.593189e+00	8.367804e-01	2.216630e-01	6.666667e-01	3.118497e-01	6.187050e-01	0.000000e+00	6.400000e-01	3.600000e-01	6.187050e-01	-2.016184e+00	-2.650624e+01	6.059198e-01	6.000000e+00	8.333333e-01	3.000000e+00	6.111111e-01	9.000000e+00	8.611111e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.900000e+01	1.400000e+01	41	8.733333e+00	6.533333e+00	1.374242e+01	8.321168e+00	6.131387e+00	1.357671e+01	3.087881e-01	4.025453e-01	5.564543e-02	3.275569e-01	3.155495e-01	1.896872e-01	4.231738e-01	0.000000e+00	8.048780e-01	1.951220e-01	4.231738e-01	-4.963796e-01	-3.798136e+00	8.890671e-01	5.000000e+00	7.777778e-01	5.000000e+00	7.777778e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.300000e+01	2.500000e+01	63	9.333333e+00	1.153333e+01	2.228788e+01	1.007299e+01	1.094891e+01	2.086177e+01	-4.612308e-01	3.362497e-01	3.157291e-01	3.329480e-01	2.507000e-01	2.259356e-01	5.101721e-01	0.000000e+00	7.619048e-01	2.380952e-01	5.101721e-01	-2.303939e+00	-4.323392e+00	8.101731e-01	6.000000e+00	8.333333e-01	6.000000e+00	8.333333e-01	1.200000e+01	9.166667e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.500000e+01	1.300000e+01	54	1.033333e+01	5.200000e+00	1.798485e+01	1.094891e+01	5.693431e+00	1.788152e+01	-3.541681e-01	-5.298761e-01	2.658004e-02	2.738500e-01	2.439744e-01	2.179665e-01	5.466926e-01	0.000000e+00	7.037037e-01	2.962963e-01	5.466926e-01	-1.554478e+00	-7.743560e+00	6.982694e-01	6.000000e+00	8.333333e-01	6.000000e+00	8.333333e-01	1.200000e+01	9.166667e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.800000e+01	1.900000e+01	54	9.200000e+00	8.333333e+00	2.171212e+01	7.883212e+00	8.321168e+00	1.788152e+01	1.038846e+00	9.114172e-03	9.853860e-01	4.660784e-01	3.053509e-01	2.990303e-01	5.751212e-01	0.000000e+00	6.851852e-01	3.148148e-01	5.751212e-01	-7.221853e+00	-6.639077e+00	1.048902e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.800000e+01	1.400000e+01	48	7.800000e+00	5.866667e+00	1.719697e+01	7.883212e+00	6.131387e+00	1.589469e+01	-6.564771e-02	-2.651146e-01	3.755437e-01	2.071078e-01	3.334066e-01	2.466719e-01	5.816327e-01	0.000000e+00	6.666667e-01	3.333333e-01	5.816327e-01	-3.513334e+00	-6.141667e+00	6.866182e-01	6.000000e+00	8.333333e-01	4.000000e+00	6.666667e-01	1.000000e+01	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.100000e+01	1.200000e+01	52	1.540000e+01	5.000000e+00	1.809091e+01	1.357664e+01	5.255474e+00	1.721924e+01	8.515370e-01	-2.957205e-01	2.325981e-01	3.612694e-01	3.093182e-01	2.102209e-01	4.149140e-01	0.000000e+00	8.269231e-01	1.730769e-01	4.149140e-01	1.197940e-01	-7.452453e+00	8.385671e-01	5.000000e+00	7.777778e-01	4.000000e+00	6.666667e-01	9.000000e+00	8.611111e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	4.300000e+01	1.000000e+01	66	1.793333e+01	4.000000e+00	2.234848e+01	1.883212e+01	4.379562e+00	2.185519e+01	-3.049362e-01	-5.205225e-01	1.043638e-01	2.664375e-01	2.340000e-01	2.209958e-01	4.875389e-01	0.000000e+00	8.030303e-01	1.969697e-01	4.875389e-01	-1.119591e+00	-9.620782e+00	7.551659e-01	6.000000e+00	8.333333e-01	6.000000e+00	8.333333e-01	1.200000e+01	9.166667e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.400000e+01	5.000000e+00	44	1.100000e+01	2.133333e+00	1.707576e+01	1.051095e+01	2.189781e+00	1.457013e+01	2.926920e-01	-1.442696e-01	7.859775e-01	4.028100e-01	3.080000e-01	3.171970e-01	5.946502e-01	0.000000e+00	6.590909e-01	3.409091e-01	5.946502e-01	-2.721516e+00	-1.895945e+01	3.670798e-01	4.000000e+00	7.222222e-01	5.000000e+00	7.777778e-01	9.000000e+00	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.300000e+01	1.100000e+01	53	4.933333e+00	4.600000e+00	2.189394e+01	5.693431e+00	4.817518e+00	1.755038e+01	-8.162392e-01	-2.730700e-01	1.137811e+00	2.264423e-01	3.498182e-01	4.171094e-01	7.671010e-01	0.000000e+00	4.528302e-01	5.471698e-01	7.671010e-01	-1.127118e+01	-1.216240e+01	4.362015e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.200000e+01	8.000000e+00	60	1.566667e+01	3.066667e+00	2.343939e+01	1.401460e+01	3.503650e+00	1.986836e+01	7.480689e-01	-7.352778e-01	8.291141e-01	2.678808e-01	4.685714e-01	3.039626e-01	5.793413e-01	0.000000e+00	6.666667e-01	3.333333e-01	5.793413e-01	-2.482047e+00	-1.545921e+01	6.643387e-01	6.000000e+00	8.333333e-01	3.000000e+00	5.000000e-01	9.000000e+00	8.333333e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.500000e+01	1.300000e+01	62	1.140000e+01	4.533333e+00	2.280303e+01	1.094891e+01	5.693431e+00	2.053064e+01	2.595366e-01	-1.245784e+00	5.110037e-01	2.642028e-01	5.046154e-01	2.885061e-01	6.306028e-01	0.000000e+00	6.129032e-01	3.870968e-01	6.306028e-01	-3.497575e+00	-1.075494e+01	6.281414e-01	5.000000e+00	7.777778e-01	5.000000e+00	7.777778e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.500000e+01	2.500000e+01	63	1.086667e+01	1.313333e+01	2.509091e+01	1.094891e+01	1.094891e+01	2.086177e+01	-4.731573e-02	1.256807e+00	9.362996e-01	3.049370e-01	9.280000e-01	2.954784e-01	5.000000e-01	0.000000e+00	7.936508e-01	2.063492e-01	5.000000e-01	-5.294941e+00	-2.866069e+00	6.833409e-01	5.000000e+00	7.777778e-01	3.000000e+00	6.111111e-01	8.000000e+00	8.472222e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.400000e+01	1.400000e+01	50	1.000000e+01	5.666667e+00	1.874242e+01	1.051095e+01	6.131387e+00	1.655696e+01	-3.057976e-01	-4.654125e-01	6.057885e-01	3.874718e-01	4.065934e-01	2.721854e-01	5.607477e-01	0.000000e+00	7.600000e-01	2.400000e-01	5.607477e-01	-2.419125e+00	-8.808443e+00	4.479939e-01	5.000000e+00	7.777778e-01	5.000000e+00	7.777778e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.900000e+01	6.000000e+00	72	1.666667e+01	2.200000e+00	2.892424e+01	1.708029e+01	2.627737e+00	2.384203e+01	-1.544109e-01	-9.316883e-01	9.875562e-01	2.731283e-01	3.760000e-01	3.452201e-01	6.544567e-01	0.000000e+00	6.250000e-01	3.750000e-01	6.544567e-01	-4.680950e+00	-2.390084e+01	3.713194e-01	6.000000e+00	8.333333e-01	4.000000e+00	6.666667e-01	1.000000e+01	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.200000e+01	9.000000e+00	54	1.040000e+01	3.866667e+00	2.160606e+01	9.635036e+00	3.941606e+00	1.788152e+01	4.978767e-01	-1.132387e-01	9.581029e-01	3.692857e-01	3.933333e-01	3.415721e-01	6.503268e-01	0.000000e+00	5.740741e-01	4.259259e-01	6.503268e-01	-2.451890e+00	-1.861972e+01	5.334418e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.900000e+01	2.000000e+01	54	9.866667e+00	9.733333e+00	2.136364e+01	8.321168e+00	8.759124e+00	1.788152e+01	1.157864e+00	6.948651e-01	8.957416e-01	2.964896e-01	4.584737e-01	2.748045e-01	5.196078e-01	0.000000e+00	7.222222e-01	2.777778e-01	5.196078e-01	-5.646318e+00	-3.320932e+00	7.012662e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.100000e+01	9.000000e+00	56	1.573333e+01	3.800000e+00	2.107576e+01	1.357664e+01	3.941606e+00	1.854380e+01	1.007209e+00	-2.139770e-01	6.286995e-01	2.544062e-01	2.752083e-01	2.495677e-01	5.149007e-01	0.000000e+00	7.142857e-01	2.857143e-01	5.149007e-01	-2.236154e+00	-1.361567e+01	3.271710e-01	6.000000e+00	8.333333e-01	6.000000e+00	8.333333e-01	1.200000e+01	9.166667e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.700000e+01	1.000000e+01	48	6.400000e+00	4.533333e+00	1.903030e+01	7.445255e+00	4.379562e+00	1.589469e+01	-8.708243e-01	2.108783e-01	9.042275e-01	2.786765e-01	4.533333e-01	3.504239e-01	6.945996e-01	0.000000e+00	5.625000e-01	4.375000e-01	6.945996e-01	-2.667106e+00	-1.624843e+01	5.492945e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.500000e+01	1.000000e+01	38	8.066667e+00	4.600000e+00	1.524242e+01	6.569343e+00	4.379562e+00	1.258329e+01	1.404896e+00	3.023034e-01	9.606243e-01	7.523810e-01	3.444444e-01	3.203220e-01	5.632184e-01	0.000000e+00	6.578947e-01	3.421053e-01	5.632184e-01	-3.276192e+00	-7.055240e+00	7.916801e-01	4.000000e+00	7.222222e-01	5.000000e+00	7.777778e-01	9.000000e+00	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.400000e+01	2.200000e+01	77	1.566667e+01	1.020000e+01	2.787879e+01	1.489051e+01	9.635036e+00	2.549772e+01	3.312916e-01	3.677067e-01	4.332437e-01	4.069162e-01	3.324675e-01	2.509000e-01	5.143930e-01	0.000000e+00	7.272727e-01	2.727273e-01	5.143930e-01	-3.227100e+00	-7.192211e+00	3.929833e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.800000e+01	8.000000e+00	48	8.333333e+00	4.200000e+00	2.066667e+01	7.883212e+00	3.503650e+00	1.589469e+01	3.551119e-01	1.171696e+00	1.376111e+00	4.738562e-01	3.928571e-01	4.066996e-01	6.780822e-01	0.000000e+00	5.416667e-01	4.583333e-01	6.780822e-01	-4.424198e+00	-1.916431e+01	3.885254e-01	3.000000e+00	6.111111e-01	4.000000e+00	7.222222e-01	7.000000e+00	8.333333e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.400000e+01	7.000000e+00	44	1.046667e+01	3.800000e+00	1.815152e+01	1.051095e+01	3.065693e+00	1.457013e+01	-2.650246e-02	1.394003e+00	1.123426e+00	3.406159e-01	5.357143e-01	3.191920e-01	5.860735e-01	0.000000e+00	7.045455e-01	2.954545e-01	5.860735e-01	-4.283868e+00	-1.148060e+01	3.852521e-01	6.000000e+00	8.333333e-01	4.000000e+00	7.222222e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.300000e+01	1.000000e+01	57	1.106667e+01	5.133333e+00	2.395455e+01	1.007299e+01	4.379562e+00	1.887494e+01	6.196272e-01	1.033704e+00	1.239764e+00	3.535002e-01	6.866667e-01	3.733137e-01	6.421208e-01	0.000000e+00	5.789474e-01	4.210526e-01	6.421208e-01	-5.550398e+00	-1.240012e+01	5.893470e-01	5.000000e+00	7.777778e-01	4.000000e+00	7.222222e-01	9.000000e+00	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.900000e+01	6.000000e+00	52	1.346667e+01	3.200000e+00	2.033333e+01	1.270073e+01	2.627737e+00	1.721924e+01	3.816571e-01	1.246491e+00	8.309732e-01	3.192871e-01	4.500000e-01	2.938654e-01	5.689655e-01	0.000000e+00	6.730769e-01	3.269231e-01	5.689655e-01	-2.207307e+00	-2.007671e+01	4.037545e-01	6.000000e+00	8.333333e-01	3.000000e+00	6.666667e-01	9.000000e+00	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.000000e+01	7.000000e+00	43	8.400000e+00	2.933333e+00	1.657576e+01	8.759124e+00	3.065693e+00	1.423899e+01	-2.561491e-01	-2.512716e-01	7.494552e-01	2.319474e-01	3.485714e-01	3.047751e-01	6.382979e-01	0.000000e+00	6.279070e-01	3.720930e-01	6.382979e-01	-3.380234e+00	-1.261449e+01	6.312942e-01	6.000000e+00	8.333333e-01	4.000000e+00	7.222222e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.100000e+01	1.500000e+01	52	9.266667e+00	6.666667e+00	2.062121e+01	9.197080e+00	6.569343e+00	1.721924e+01	4.736234e-02	9.131596e-02	9.077917e-01	3.735238e-01	3.264762e-01	3.025455e-01	5.928450e-01	0.000000e+00	6.923077e-01	3.076923e-01	5.928450e-01	-4.656919e+00	-6.704766e+00	6.304782e-01	5.000000e+00	7.777778e-01	5.000000e+00	7.777778e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.800000e+01	1.000000e+01	52	1.166667e+01	5.133333e+00	1.963636e+01	1.226277e+01	4.379562e+00	1.721924e+01	-3.073229e-01	1.033704e+00	6.449918e-01	2.666402e-01	8.800000e-01	2.703770e-01	5.508021e-01	0.000000e+00	7.307692e-01	2.692308e-01	5.508021e-01	-2.805126e+00	-9.193192e+00	5.963144e-01	6.000000e+00	8.333333e-01	3.000000e+00	5.000000e-01	9.000000e+00	8.333333e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.600000e+01	1.200000e+01	60	1.286667e+01	4.933333e+00	2.340909e+01	1.138686e+01	5.255474e+00	1.986836e+01	8.197095e-01	-3.728895e-01	8.220785e-01	2.874915e-01	4.779167e-01	3.028132e-01	5.990991e-01	0.000000e+00	6.333333e-01	3.666667e-01	5.990991e-01	-2.719279e+00	-1.315680e+01	5.612984e-01	6.000000e+00	8.333333e-01	4.000000e+00	6.666667e-01	1.000000e+01	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.400000e+01	1.300000e+01	44	1.120000e+01	5.400000e+00	1.568182e+01	1.051095e+01	5.693431e+00	1.457013e+01	4.123899e-01	-3.151039e-01	3.487201e-01	2.981965e-01	4.441346e-01	2.101981e-01	4.491150e-01	0.000000e+00	8.409091e-01	1.590909e-01	4.491150e-01	-4.535860e-01	-5.936730e+00	8.177521e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.500000e+01	2.200000e+01	66	9.866667e+00	1.046667e+01	2.398485e+01	1.094891e+01	9.635036e+00	2.185519e+01	-6.226638e-01	5.412668e-01	4.505623e-01	2.849833e-01	3.804329e-01	2.501352e-01	5.547445e-01	0.000000e+00	7.121212e-01	2.878788e-01	5.547445e-01	-1.943097e+00	-6.919779e+00	7.551659e-01	6.000000e+00	8.333333e-01	6.000000e+00	8.333333e-01	1.200000e+01	9.166667e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.300000e+01	1.000000e+01	46	5.733333e+00	3.533333e+00	1.965152e+01	5.693431e+00	4.379562e+00	1.523241e+01	4.284994e-02	-1.160498e+00	1.327926e+00	3.166346e-01	5.533333e-01	4.335587e-01	7.481884e-01	0.000000e+00	5.000000e-01	5.000000e-01	7.481884e-01	-9.464352e+00	-1.175873e+01	4.845643e-01	5.000000e+00	7.777778e-01	4.000000e+00	6.666667e-01	9.000000e+00	8.611111e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.900000e+01	7.000000e+00	41	8.200000e+00	3.200000e+00	1.559091e+01	8.321168e+00	3.065693e+00	1.357671e+01	-9.077715e-02	2.549668e-01	6.763521e-01	2.997515e-01	2.657143e-01	2.904207e-01	6.139955e-01	0.000000e+00	6.341463e-01	3.658537e-01	6.139955e-01	-2.792135e+00	-1.318143e+01	5.241225e-01	6.000000e+00	8.333333e-01	4.000000e+00	7.222222e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.700000e+01	6.000000e+00	58	1.153333e+01	2.000000e+00	2.262121e+01	1.182482e+01	2.627737e+00	1.920608e+01	-1.556675e-01	-1.367324e+00	8.195322e-01	2.867023e-01	1.680000e-01	3.403627e-01	6.823161e-01	0.000000e+00	5.689655e-01	4.310345e-01	6.823161e-01	-5.935012e+00	-1.434051e+01	5.684890e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
