p_theta	p_rho	p_pop_change_time	p_pop_change_newpop	s_segs	s_theta_pi	s_theta_w	s_tajimasD	s_ZnS	s_FayWuH	s_dvk	s_dvh	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	3.560606e+00	3.642532e+00	-9.358149e-02	1.672838e-01	1.237061e-02	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	3.757576e+00	3.642532e+00	1.314108e-01	2.043649e-01	-7.917189e-01	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.272727e+00	1.986836e+00	-1.370731e+00	7.385124e-02	7.142766e-01	6.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	14	4.060606e+00	4.635950e+00	-5.294842e-01	1.779195e-01	4.050859e-01	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	20	7.893939e+00	6.622786e+00	8.430835e-01	3.283003e-01	4.394473e-01	8.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	2.742424e+00	2.980253e+00	-3.239192e-01	1.232721e-01	2.762042e-01	9.000000e+00	8.750000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.803030e+00	2.649114e+00	2.320151e-01	2.741587e-01	-3.986298e-01	5.000000e+00	6.666667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	3.060606e+00	2.649114e+00	6.202882e-01	2.250510e-01	9.248212e-01	7.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	3.954545e+00	3.642532e+00	3.564032e-01	1.879594e-01	9.277955e-01	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	8.787879e-01	9.934178e-01	-3.785130e-01	3.838384e-02	-4.511709e-01	4.000000e+00	6.527778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	13	4.075758e+00	4.304811e+00	-2.253815e-01	2.832804e-01	-1.433323e+00	6.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	3.606061e+00	2.649114e+00	1.442514e+00	7.292208e-01	-3.189039e-02	4.000000e+00	5.833333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	3.590909e+00	2.980253e+00	8.317021e-01	1.443538e-01	7.413902e-01	1.000000e+01	8.888889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.863636e+00	2.317975e+00	-7.670323e-01	2.217368e-01	3.710832e-01	6.000000e+00	6.250000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.242424e+00	9.934178e-01	8.222297e-01	8.225108e-02	3.222649e-01	5.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.560606e+00	1.324557e+00	6.267700e-01	1.511111e-01	-6.102726e-01	5.000000e+00	7.638889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	3.787879e+00	3.311393e+00	5.919828e-01	1.765321e-01	6.147466e-01	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	1	1.666667e-01	3.311393e-01	-1.140533e+00	nan	3.145411e-01	2.000000e+00	1.527778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	1	3.030303e-01	3.311393e-01	-1.949214e-01	nan	-2.516329e+00	2.000000e+00	2.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.242424e+00	2.649114e+00	-6.130498e-01	1.595927e-01	4.464654e-01	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	6.666667e-01	1.324557e+00	-1.746866e+00	8.264463e-03	5.306718e-01	5.000000e+00	5.277778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	3.545455e+00	3.642532e+00	-1.108886e-01	2.100946e-01	-5.195655e-01	7.000000e+00	8.333333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	5.000000e-01	9.934178e-01	-1.629287e+00	3.388430e-01	4.833974e-01	3.000000e+00	2.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.272727e+00	2.317975e+00	-7.638889e-02	2.904368e-01	-1.060238e-01	5.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	2.242424e+00	1.986836e+00	4.906022e-01	2.560269e-01	7.936407e-01	5.000000e+00	6.805556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	12	3.257576e+00	3.973671e+00	-7.570456e-01	2.588654e-01	5.758827e-02	7.000000e+00	7.638889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	2.378788e+00	2.980253e+00	-8.191855e-01	1.424951e-01	-4.215748e-01	8.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	13	3.924242e+00	4.304811e+00	-3.744680e-01	1.671398e-01	-2.478679e-01	9.000000e+00	8.333333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.242424e+00	1.655696e+00	-9.201228e-01	2.506446e-01	7.707053e-01	5.000000e+00	5.277778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	7.424242e-01	9.934178e-01	-8.287915e-01	2.295684e-02	-5.478503e-01	4.000000e+00	5.833333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	3.106061e+00	2.649114e+00	6.888070e-01	2.260462e-01	1.116163e-01	7.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	3.136364e+00	2.980253e+00	2.126192e-01	1.901249e-01	-1.090280e+00	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.515152e+00	2.317975e+00	3.328813e-01	1.846385e-01	6.008014e-01	7.000000e+00	7.638889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.242424e+00	1.655696e+00	-9.201228e-01	6.737190e-02	7.707053e-01	6.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.575758e+00	9.934178e-01	1.922911e+00	6.666667e-01	2.578119e-01	3.000000e+00	6.111111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.439394e+00	2.317975e+00	2.049843e-01	3.135161e-01	-6.538133e-01	5.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.954545e+00	2.649114e+00	4.604111e-01	2.256367e-01	-4.305202e-01	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.984848e+00	2.317975e+00	-5.623972e-01	1.586777e-01	-2.244170e+00	7.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	2.090909e+00	2.980253e+00	-1.211271e+00	1.059917e-01	-8.722237e-02	8.000000e+00	8.333333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	9.090909e-01	1.324557e+00	-1.103168e+00	5.968779e-02	6.368061e-01	5.000000e+00	6.111111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.606061e+00	1.655696e+00	-1.105107e-01	1.862810e-01	7.707053e-01	5.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	2.348485e+00	3.311393e+00	-1.196310e+00	5.603306e-01	8.686637e-01	4.000000e+00	4.166667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	2.303030e+00	1.986836e+00	6.069356e-01	2.300459e-01	6.349126e-01	7.000000e+00	8.333333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	9.696970e-01	1.655696e+00	-1.527332e+00	1.114050e-01	-7.253697e-01	5.000000e+00	6.111111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	6.363636e-01	9.934178e-01	-1.179008e+00	1.487603e-02	5.800768e-01	4.000000e+00	5.138889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.424242e+00	2.317975e+00	1.794050e-01	1.382290e-01	-1.413650e-01	9.000000e+00	8.611111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.287879e+00	1.655696e+00	-8.189213e-01	1.307438e-01	7.027019e-01	5.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	2.000000e+00	1.986836e+00	2.526895e-02	2.537426e-01	2.380922e-01	5.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	9.393939e-01	1.324557e+00	-1.022706e+00	3.454545e-01	-5.837390e-01	3.000000e+00	4.027778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	8.636364e-01	9.934178e-01	-4.285439e-01	6.682409e-02	4.833974e-01	4.000000e+00	6.250000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	12	4.439394e+00	3.973671e+00	4.923551e-01	1.859818e-01	1.266942e-01	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.166667e+00	2.317975e+00	-2.554446e-01	1.060067e-01	7.244958e-01	8.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.348485e+00	2.317975e+00	5.150804e-02	2.462241e-01	9.365433e-01	5.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	3.075758e+00	2.980253e+00	1.300749e-01	1.591653e-01	7.268531e-02	9.000000e+00	8.611111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.242424e+00	1.655696e+00	-9.201228e-01	4.426446e-01	7.707053e-01	4.000000e+00	4.166667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.000000e+00	9.934178e-01	2.173460e-02	2.872727e-01	1.933589e-01	4.000000e+00	5.833333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.757576e+00	1.986836e+00	-4.400643e-01	1.717025e-01	1.587281e-01	6.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.636364e+00	1.986836e+00	-6.727310e-01	1.342243e-01	4.761844e-01	6.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.378788e+00	1.986836e+00	-1.167148e+00	1.320478e-01	-2.122989e+00	6.000000e+00	6.250000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	2.742424e+00	3.311393e+00	-7.068823e-01	1.890236e-01	-6.682028e-02	7.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	1	3.030303e-01	3.311393e-01	-1.949214e-01	nan	5.032657e-01	2.000000e+00	2.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.939394e+00	2.317975e+00	-6.391354e-01	1.844830e-01	7.775077e-01	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.363636e+00	2.649114e+00	-4.303331e-01	1.674030e-01	-1.339396e+00	7.000000e+00	7.638889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.666667e+00	2.317975e+00	-1.099564e+00	3.257548e-01	6.714839e-01	5.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.469697e+00	1.655696e+00	-4.141152e-01	2.157355e-01	-6.573663e-01	5.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	2.954545e+00	3.311393e+00	-4.433445e-01	2.748087e-01	-6.815669e-01	6.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.272727e+00	2.317975e+00	-7.638889e-02	1.325148e-01	7.421664e-01	7.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.575758e+00	1.655696e+00	-1.779784e-01	8.337190e-02	7.253697e-01	7.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	2	3.333333e-01	6.622786e-01	-1.451383e+00	8.264463e-03	4.175193e-01	3.000000e+00	2.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.681818e+00	1.986836e+00	-5.854810e-01	2.639906e-01	1.785692e-01	5.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.151515e+00	2.317975e+00	-2.810240e-01	1.306220e-01	-3.534126e-02	8.000000e+00	8.333333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.666667e+00	1.655696e+00	2.442460e-02	1.353719e-01	-1.042719e+00	5.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	2.500000e+00	2.980253e+00	-6.540967e-01	1.716490e-01	-3.052783e-01	7.000000e+00	7.638889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.348485e+00	1.655696e+00	-6.839859e-01	1.550083e-01	7.933732e-01	6.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.242424e+00	1.655696e+00	-9.201228e-01	1.873719e-01	-3.173493e-01	5.000000e+00	5.277778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.621212e+00	2.649114e+00	-4.205998e-02	2.361050e-01	-7.813144e-01	7.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.515152e+00	1.986836e+00	-9.053976e-01	1.487236e-01	7.936407e-01	6.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	1.666667e+00	3.311393e+00	-2.043396e+00	4.049587e-01	6.682028e-01	4.000000e+00	4.166667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	8.333333e-01	1.655696e+00	-1.830936e+00	8.264463e-03	-7.933732e-01	6.000000e+00	6.250000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	2.848485e+00	3.311393e+00	-5.751134e-01	1.312970e-01	4.276498e-01	8.000000e+00	8.333333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.939394e+00	2.317975e+00	-6.391354e-01	1.844830e-01	7.775077e-01	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	13	4.666667e+00	4.304811e+00	3.560558e-01	3.220415e-01	-3.017522e-01	7.000000e+00	7.638889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	1.666667e+00	3.311393e+00	-2.043396e+00	4.931129e-01	-1.336406e-01	4.000000e+00	4.166667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	2.196970e+00	2.980253e+00	-1.066819e+00	1.020795e-01	4.506489e-01	8.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	3.515152e+00	2.980253e+00	7.285216e-01	2.354493e-01	4.070377e-01	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	2.015152e+00	1.986836e+00	5.435228e-02	1.091368e-01	8.531638e-01	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	3.969697e+00	3.642532e+00	3.737103e-01	3.598476e-01	2.721534e-01	5.000000e+00	6.666667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.363636e+00	2.649114e+00	-4.303331e-01	1.799647e-01	1.913423e-01	6.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.000000e+00	2.317975e+00	-5.368178e-01	1.459819e-01	2.120475e-01	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	8.636364e-01	9.934178e-01	-4.285439e-01	6.682409e-02	-1.450192e+00	4.000000e+00	6.250000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	2.196970e+00	1.986836e+00	4.033522e-01	2.426609e-01	8.531638e-01	7.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	1	1.666667e-01	3.311393e-01	-1.140533e+00	nan	3.145411e-01	2.000000e+00	1.527778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	1	1.666667e-01	3.311393e-01	-1.140533e+00	nan	3.145411e-01	2.000000e+00	1.527778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.560606e+00	2.649114e+00	-1.334184e-01	2.776073e-01	3.029587e-01	8.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.348485e+00	1.655696e+00	-6.839859e-01	1.274931e-01	7.933732e-01	5.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.151515e+00	2.317975e+00	-2.810240e-01	1.816135e-01	6.008014e-01	7.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	3.515152e+00	3.311393e+00	2.531484e-01	2.287908e-01	5.345623e-02	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	2.757576e+00	2.980253e+00	-3.032831e-01	2.384993e-01	3.779636e-01	6.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	3.621212e+00	3.311393e+00	3.849173e-01	3.234384e-01	-1.376498e+00	6.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	3.409091e+00	3.311393e+00	1.213795e-01	2.150532e-01	3.608295e-01	9.000000e+00	8.611111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	3.090909e+00	2.980253e+00	1.507110e-01	2.561983e-01	-8.722237e-01	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.227273e+00	1.324557e+00	-2.583148e-01	1.175390e-01	-2.388023e-01	5.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.015152e+00	9.934178e-01	7.176555e-02	1.030303e-01	4.189444e-01	4.000000e+00	6.805556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.500000e+00	2.317975e+00	3.073019e-01	3.983321e-01	2.650594e-01	5.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.136364e+00	2.317975e+00	-3.066034e-01	3.052604e-01	9.012021e-01	5.000000e+00	6.805556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	13	3.818182e+00	4.304811e+00	-4.788286e-01	1.402042e-01	9.052566e-01	8.000000e+00	8.333333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	1	1.666667e-01	3.311393e-01	-1.140533e+00	nan	3.145411e-01	2.000000e+00	1.527778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	9.848485e-01	1.324557e+00	-9.020127e-01	2.148760e-01	-2.653359e-02	4.000000e+00	5.833333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.303030e+00	1.324557e+00	-5.715914e-02	1.044156e-01	6.898733e-01	5.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.833333e+00	2.649114e+00	2.776943e-01	2.506122e-01	1.594519e-02	6.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.181818e+00	9.934178e-01	6.221060e-01	2.701299e-01	5.800768e-01	4.000000e+00	6.250000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	2	5.757576e-01	6.622786e-01	-3.817508e-01	2.727273e-01	-9.185426e-01	3.000000e+00	4.027778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.863636e+00	2.317975e+00	-7.670323e-01	9.607438e-02	1.590357e-01	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.969697e+00	1.655696e+00	6.991013e-01	3.553719e-01	2.266780e-01	4.000000e+00	6.250000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	1	1.666667e-01	3.311393e-01	-1.140533e+00	nan	3.145411e-01	2.000000e+00	1.527778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.287879e+00	2.649114e+00	-5.445311e-01	1.526354e-01	2.072875e-01	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	5.090909e+00	3.642532e+00	1.654436e+00	3.570399e-01	-1.336026e+00	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	13	4.045455e+00	4.304811e+00	-2.551988e-01	1.803728e-01	-1.325554e+00	7.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.772727e+00	1.324557e+00	1.190006e+00	4.415584e-01	7.960077e-02	3.000000e+00	5.694444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.909091e+00	1.986836e+00	-1.492310e-01	2.298843e-01	-1.190461e-01	6.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	2.651515e+00	3.311393e+00	-8.198271e-01	3.638492e-01	1.336406e-02	6.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	3.515152e+00	3.311393e+00	2.531484e-01	2.452684e-01	3.741936e-01	7.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.181818e+00	1.324557e+00	-3.790081e-01	2.363636e-01	-7.960077e-01	4.000000e+00	6.805556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	2.287879e+00	1.986836e+00	5.778522e-01	1.071937e-01	2.579332e-01	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.212121e+00	2.649114e+00	-6.587290e-01	3.075707e-01	-1.594519e-01	5.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.227273e+00	9.934178e-01	7.721988e-01	3.766234e-01	9.667947e-02	3.000000e+00	5.694444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.363636e+00	9.934178e-01	1.222477e+00	5.200000e-01	1.933589e-01	3.000000e+00	5.694444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	13	3.348485e+00	4.304811e+00	-9.409967e-01	1.323586e-01	-1.400992e-01	9.000000e+00	8.611111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	1	5.303030e-01	3.311393e-01	1.381099e+00	nan	-4.403575e-01	2.000000e+00	4.861111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	9.393939e-01	1.324557e+00	-1.022706e+00	3.309091e-01	-2.175754e+00	4.000000e+00	5.138889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	2	4.696970e-01	6.622786e-01	-8.497150e-01	1.818182e-02	-1.461318e+00	3.000000e+00	4.027778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.666667e+00	1.655696e+00	2.442460e-02	1.253719e-01	5.893629e-01	5.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.727273e+00	2.317975e+00	6.909927e-01	1.984362e-01	-1.484333e+00	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	4.075758e+00	2.980253e+00	1.492057e+00	3.653142e-01	-1.453706e-02	7.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	12	3.590909e+00	3.973671e+00	-4.046506e-01	2.631104e-01	-2.176837e+00	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.121212e+00	2.649114e+00	-7.957666e-01	3.604093e-01	-1.403177e+00	5.000000e+00	6.666667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	3.242424e+00	3.642532e+00	-4.570306e-01	2.040743e-01	1.237061e-01	6.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	2.000000e+00	1.986836e+00	2.526895e-02	1.548552e-01	9.523689e-01	6.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.454545e+00	1.655696e+00	-4.478491e-01	2.290909e-01	8.160410e-01	4.000000e+00	6.527778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.954545e+00	1.986836e+00	-6.198105e-02	2.053129e-01	-1.785692e-01	6.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	4.227273e+00	2.980253e+00	1.698418e+00	4.337925e-01	4.797230e-01	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.515152e+00	1.655696e+00	-3.129137e-01	2.047698e-01	-1.269397e+00	5.000000e+00	6.805556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.590909e+00	2.317975e+00	4.607782e-01	2.183631e-01	1.007226e+00	6.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	9.696970e-01	1.655696e+00	-1.527332e+00	7.818182e-01	-1.813424e+00	3.000000e+00	2.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.484848e+00	2.317975e+00	2.817225e-01	3.225108e-01	3.534126e-01	5.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	2.696970e+00	3.311393e+00	-7.633547e-01	1.050709e-01	9.354840e-01	8.000000e+00	8.611111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.378788e+00	1.986836e+00	-1.167148e+00	1.680441e-01	4.960254e-01	5.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	9.393939e-01	1.324557e+00	-1.022706e+00	6.363636e-01	6.898733e-01	3.000000e+00	2.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.575758e+00	1.655696e+00	-1.779784e-01	2.198347e-01	4.533561e-01	5.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	9.696970e-01	1.655696e+00	-1.527332e+00	3.097521e-01	6.346985e-01	4.000000e+00	5.138889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	2	5.757576e-01	6.622786e-01	-3.817508e-01	3.030303e-02	5.845271e-01	3.000000e+00	4.861111e-01	
